filename,class,xmin,ymin,xmax,ymax,observation angle,xloc,yloc,zloc
003544.png,Car,724.62,167.39,774.73,187.09,-2.44,10.3,1.04,53.45
003544.png,Car,835.53,163.46,881.37,180.63,0.49,21.31,0.65,61.99
003545.png,Car,676.32,173.89,708.32,194.77,-1.42,5.62,1.45,49.11
003545.png,Van,734.03,162.0,761.71,189.6,-1.57,10.96,1.29,57.4
003545.png,Car,500.61,179.78,599.45,226.2,-1.16,-1.83,1.56,23.06
003545.png,Van,246.0,157.35,394.39,233.97,2.14,-9.68,1.87,24.68
003545.png,Truck,475.04,139.51,561.12,207.21,1.77,-6.08,2.12,51.49
003546.png,Car,0.0,206.37,161.63,350.55,-2.34,-8.11,2.0,8.98
003546.png,Car,216.32,185.76,487.11,368.41,1.94,-2.63,1.73,8.12
003546.png,Car,325.6,186.89,449.39,290.49,1.83,-4.14,1.99,13.73
003546.png,Car,482.18,180.14,505.56,201.42,1.5,-9.66,2.3,59.72
003547.png,Misc,1067.6,261.68,1241.0,374.0,-2.29,2.8,1.78,2.53
003547.png,Car,400.21,180.07,502.06,251.89,1.73,-3.61,1.63,16.88
003547.png,Car,637.55,179.61,681.33,212.65,-1.7,2.26,1.8,34.26
003548.png,Van,469.65,146.48,536.55,216.94,1.68,-4.72,1.82,32.77
003548.png,Car,876.93,184.71,944.39,209.3,2.7,21.53,2.56,51.78
003548.png,Car,554.29,175.64,612.85,234.0,-1.55,-0.82,1.73,22.52
003548.png,Car,256.81,179.13,305.53,201.62,2.03,-22.46,1.9,49.37
003548.png,Cyclist,823.03,179.77,842.37,215.92,-1.91,10.36,1.97,33.68
003549.png,Car,597.11,172.55,630.62,207.49,-1.57,0.17,1.78,39.05
003549.png,Car,914.77,183.78,1241.0,374.0,-2.14,3.02,1.62,3.85
003549.png,Car,686.46,167.41,783.22,249.56,-1.73,2.85,1.66,17.51
003549.png,Car,0.0,194.95,152.6,332.71,2.27,-7.81,1.83,8.96
003549.png,Car,669.77,176.42,724.38,223.04,-1.7,2.98,1.67,25.49
003549.png,Car,645.57,173.93,676.76,202.72,-1.64,2.93,1.68,42.18
003550.png,Pedestrian,876.81,155.99,929.15,279.08,-1.91,4.06,1.28,9.89
003550.png,Cyclist,263.15,159.45,441.84,373.0,1.98,-2.18,1.55,6.49
003550.png,Pedestrian,743.93,159.68,773.26,225.88,-1.7,3.85,1.11,18.22
003550.png,Cyclist,0.0,143.51,261.78,373.0,2.19,-2.67,1.58,3.8
003550.png,Van,651.48,133.95,705.56,200.07,-1.61,3.22,0.71,31.03
003551.png,Car,92.7,176.19,186.84,222.98,2.15,-20.7,2.09,31.89
003551.png,Truck,516.7,147.91,567.68,208.52,1.65,-4.04,2.01,44.42
003551.png,Car,560.66,177.64,579.76,195.13,1.62,-3.92,2.15,71.54
003551.png,Car,394.72,180.4,420.54,196.41,-1.3,-20.36,2.33,72.65
003551.png,Car,584.78,176.28,623.25,214.61,-1.56,-0.29,1.8,33.11
003552.png,Pedestrian,1122.86,128.07,1237.0,373.0,-2.35,3.68,1.33,4.02
003552.png,Car,377.5,179.67,560.35,311.14,1.77,-1.67,1.47,10.24
003552.png,Pedestrian,764.07,154.2,809.4,260.7,-1.78,2.82,1.23,11.42
003552.png,Van,608.96,123.49,700.99,228.6,-1.65,1.33,1.14,20.6
003553.png,Car,0.0,198.63,57.49,255.6,2.27,-19.52,2.53,22.06
003553.png,Car,186.84,191.84,273.15,233.95,2.05,-16.25,2.49,30.99
003554.png,Pedestrian,453.31,161.41,468.64,199.6,3.06,-7.3,1.31,35.67
003554.png,Car,409.82,154.03,466.82,197.37,1.24,-9.36,1.28,39.0
003554.png,Car,450.25,163.36,506.48,195.59,-2.01,-7.59,1.26,41.2
003554.png,Car,499.34,163.59,565.43,191.46,-2.05,-4.66,1.06,42.42
003554.png,Van,649.83,153.45,714.72,188.7,0.92,4.54,0.99,46.19
003554.png,Car,683.57,161.64,732.0,185.38,-2.23,6.5,0.83,48.39
003554.png,Car,723.89,159.22,776.45,184.46,-2.41,9.73,0.8,50.36
003554.png,Car,752.41,164.77,811.96,184.72,-2.47,12.91,0.88,54.37
003554.png,Car,789.2,164.45,833.31,184.56,-2.41,15.24,0.88,54.78
003554.png,Car,811.24,165.78,860.37,184.75,-2.4,17.32,0.91,55.51
003554.png,Car,832.82,162.98,890.4,182.8,0.76,19.58,0.76,56.36
003554.png,Van,876.49,153.59,937.76,181.19,0.51,24.48,0.67,59.58
003554.png,Car,902.07,161.52,956.53,180.22,0.47,26.9,0.6,60.89
003554.png,Car,927.63,162.46,975.41,179.6,0.51,29.39,0.56,62.17
003555.png,Car,0.0,199.03,78.66,326.37,-2.75,-9.08,1.85,8.81
003555.png,Car,274.02,182.16,369.27,241.05,1.93,-8.26,1.83,20.82
003555.png,Car,524.07,176.11,555.89,197.39,1.72,-4.6,1.57,47.5
003555.png,Car,324.55,179.29,406.77,224.93,1.82,-8.61,1.71,25.68
003555.png,Car,381.51,182.03,438.5,214.94,1.77,-8.65,1.72,31.38
003555.png,Car,408.26,179.72,467.85,208.29,2.04,-9.09,1.81,38.28
003555.png,Pedestrian,62.75,184.71,116.72,304.34,-2.96,-7.2,1.72,9.84
003555.png,Pedestrian,58.68,215.31,107.26,297.89,2.36,-7.59,1.75,10.32
003556.png,Car,404.7,178.18,468.19,209.09,1.96,-8.66,1.73,36.24
003556.png,Car,707.16,173.96,735.64,198.79,-1.59,6.75,1.53,44.14
003556.png,Pedestrian,587.11,173.0,593.61,193.6,-0.31,-1.69,1.74,60.79
003556.png,Car,886.24,166.31,931.43,182.91,3.09,29.87,0.98,72.23
003557.png,Car,519.05,181.46,548.37,209.25,-1.52,-4.53,2.09,42.95
003559.png,Car,732.94,190.43,890.37,293.89,-1.84,3.46,1.89,13.42
003559.png,Van,664.57,171.16,720.97,225.44,-1.68,3.32,2.04,29.96
003560.png,Cyclist,888.73,138.52,953.64,265.54,-1.9,4.79,1.2,10.89
003560.png,Pedestrian,1107.75,131.57,1223.0,369.0,-2.26,3.99,1.36,4.75
003560.png,Cyclist,670.85,158.52,733.24,219.34,-0.73,2.93,1.12,21.41
003560.png,Pedestrian,755.64,148.63,793.97,244.41,1.45,3.24,1.2,13.76
003560.png,Pedestrian,800.54,152.76,821.54,206.43,-0.94,7.01,0.87,24.12
003560.png,Pedestrian,727.7,152.78,755.36,225.0,2.41,3.45,1.12,18.39
003560.png,Pedestrian,688.39,152.73,713.39,225.27,2.68,2.45,1.18,19.13
003560.png,Pedestrian,698.21,148.59,725.21,227.9,2.69,2.69,1.17,17.99
003560.png,Van,608.11,158.88,625.15,177.79,-1.59,1.35,-0.32,80.12
003561.png,Car,313.1,187.23,423.8,249.9,1.94,-6.4,1.89,19.38
003561.png,Misc,497.65,171.65,522.56,208.71,1.79,-4.6,1.6,33.12
003561.png,Car,643.84,170.52,689.75,191.43,-2.21,4.31,1.4,55.38
003561.png,Car,527.72,177.44,562.41,199.89,1.83,-4.69,1.9,52.32
003561.png,Car,677.88,168.93,699.77,188.72,-1.6,6.54,1.29,60.26
003562.png,Car,335.3,179.9,423.45,230.49,1.85,-7.8,1.82,24.7
003562.png,Car,501.63,175.64,526.88,194.7,1.68,-7.75,1.73,58.51
003563.png,Car,571.15,179.94,605.92,211.63,-1.57,-1.05,1.33,38.61
003563.png,Car,40.73,196.02,268.08,296.89,-1.05,-7.62,1.63,12.48
003563.png,Car,219.11,197.06,453.12,335.57,-1.25,-3.41,1.59,9.81
003563.png,Car,426.19,187.22,498.22,231.55,-1.39,-5.09,1.48,25.55
003563.png,Car,44.0,194.07,200.17,253.8,-1.0,-12.69,1.61,19.03
003563.png,Car,197.55,181.99,300.36,231.17,-1.13,-12.99,1.53,26.27
003564.png,Car,0.0,202.74,416.97,374.0,1.98,-2.96,1.78,6.02
003564.png,Car,0.0,211.11,140.2,374.0,2.34,-5.43,1.82,5.2
003564.png,Car,470.85,186.63,547.02,251.64,1.69,-2.73,1.97,19.94
003564.png,Car,524.5,186.63,570.15,226.77,1.67,-2.59,2.12,30.04
003564.png,Van,544.23,168.86,582.65,212.22,1.63,-2.81,2.28,44.35
003564.png,Car,672.56,180.6,800.87,230.43,-0.16,4.28,1.92,24.98
003564.png,Car,639.25,178.94,718.35,211.79,-0.01,3.65,2.04,38.77
003564.png,Van,571.14,173.72,596.28,199.72,1.61,-2.25,2.24,62.86
003564.png,Van,358.77,164.65,518.41,297.11,1.79,-2.88,1.86,13.02
003564.png,Cyclist,994.89,163.59,1087.86,260.77,1.04,7.95,1.53,13.47
003565.png,Car,0.0,192.38,262.1,374.0,2.56,-2.42,1.7,1.35
003565.png,Car,791.58,199.04,1241.0,374.0,-2.05,2.39,1.76,4.56
003565.png,Car,122.28,194.05,451.58,374.0,-1.24,-2.55,1.77,6.48
003565.png,Car,356.34,191.77,509.0,303.13,1.79,-2.69,1.78,11.47
003565.png,Car,711.61,185.4,882.04,305.9,-1.88,2.67,1.76,11.19
003565.png,Car,670.16,185.83,770.13,262.68,-1.73,2.31,1.8,16.25
003565.png,Car,539.23,173.54,585.23,219.37,1.66,-2.11,1.97,32.37
003565.png,Car,564.21,176.37,604.75,213.01,1.68,-1.33,2.03,38.38
003566.png,Car,542.67,170.47,709.74,328.8,-1.58,0.11,1.55,8.78
003566.png,Car,307.95,192.72,354.16,215.3,1.99,-18.4,2.73,47.65
003566.png,Car,418.84,185.66,459.11,206.79,1.81,-12.3,2.35,52.08
003566.png,Car,950.34,176.11,1089.86,220.48,2.69,15.46,1.75,27.41
003566.png,Car,1143.8,176.71,1241.0,219.74,2.54,22.63,1.71,27.26
003566.png,Car,1075.08,206.98,1241.0,374.0,-1.99,4.44,1.6,4.6
003567.png,Truck,525.6,133.24,591.88,213.34,-1.58,-2.73,1.83,37.33
003567.png,Car,0.0,191.28,27.72,226.18,2.25,-25.24,2.14,28.36
003567.png,Car,16.98,186.96,96.27,223.18,2.1,-26.0,2.26,33.97
003567.png,Car,84.72,189.65,149.04,218.48,2.05,-26.56,2.36,38.92
003567.png,Car,147.36,187.08,212.44,215.23,2.1,-26.77,2.53,45.01
003567.png,Car,198.65,186.81,246.54,209.02,2.05,-27.7,2.5,51.67
003568.png,Car,574.8,174.86,610.54,207.44,-1.57,-0.81,1.08,37.6
003568.png,Car,0.0,201.93,169.22,311.49,-0.94,-8.33,1.53,10.45
003568.png,Car,271.05,188.59,434.19,284.94,-1.24,-4.37,1.51,12.76
003568.png,Car,256.69,177.19,362.94,238.3,-1.2,-8.6,1.4,20.99
003568.png,Car,410.87,182.74,490.66,233.3,-1.36,-4.88,1.37,22.7
003568.png,Car,474.3,182.43,522.55,215.07,-1.42,-4.84,1.23,32.04
003568.png,Misc,517.83,168.01,550.02,203.28,-1.49,-4.82,1.13,47.05
003568.png,Van,9.61,162.24,204.25,251.08,-0.98,-12.35,1.44,18.1
003569.png,Car,0.0,145.42,301.83,374.0,2.19,-3.18,1.82,3.57
003569.png,Car,240.73,167.59,477.4,349.02,1.85,-2.99,1.8,9.48
003569.png,Misc,391.48,212.12,511.97,268.01,1.86,-3.28,1.85,15.22
003569.png,Car,516.83,182.43,594.35,230.45,1.85,-1.84,1.86,25.14
003569.png,Car,569.04,180.59,626.93,219.46,1.89,-0.49,1.92,31.34
003569.png,Car,620.27,182.01,668.66,212.8,1.86,1.77,1.95,36.71
003569.png,Car,788.94,165.74,827.12,187.24,-1.25,17.03,1.2,61.96
003570.png,Car,0.0,195.82,405.46,373.0,-1.05,-2.57,1.61,4.28
003570.png,Car,589.56,175.69,649.02,229.91,-1.58,0.51,1.36,22.6
003570.png,Car,530.23,171.26,581.01,215.77,-1.48,-1.69,1.2,27.3
003570.png,Car,417.42,177.21,483.92,217.52,1.78,-5.82,1.29,28.17
003571.png,Pedestrian,853.11,159.78,934.53,322.57,2.77,3.07,1.47,7.6
003572.png,Van,656.93,167.54,683.51,191.38,-1.7,5.39,1.63,65.15
003572.png,Car,738.88,174.62,790.83,198.94,-2.22,9.8,1.62,46.0
003573.png,Cyclist,542.24,147.81,632.84,290.24,1.89,-0.3,1.39,9.35
003573.png,Car,819.48,120.53,858.01,148.47,1.75,14.58,-1.65,45.93
003574.png,Car,0.0,224.12,114.25,374.0,2.38,-5.9,1.91,5.3
003574.png,Car,1104.34,150.47,1241.0,297.01,2.38,8.24,1.32,8.57
003574.png,Car,164.21,198.18,376.25,302.21,2.04,-5.75,1.93,12.73
003574.png,Car,814.44,183.36,1214.89,374.0,-2.01,3.27,1.59,6.85
003574.png,Car,733.07,177.24,891.1,287.19,-1.82,3.22,1.66,12.44
003574.png,Car,333.37,190.8,435.78,257.63,1.87,-5.7,1.98,18.52
003574.png,Car,687.3,180.77,764.58,232.99,1.37,3.43,1.71,22.19
003574.png,Car,429.21,186.1,498.93,229.13,1.84,-5.55,2.02,27.72
003574.png,Car,667.45,181.64,728.63,222.87,-1.74,3.3,1.81,27.96
003574.png,Car,495.95,180.82,531.18,208.7,1.69,-5.69,2.04,42.71
003574.png,Car,652.37,178.45,694.57,210.18,-1.72,3.13,1.81,36.51
003574.png,Car,550.92,174.87,595.85,191.68,-2.28,-3.43,1.72,66.71
003575.png,Car,237.07,183.53,457.92,273.33,-0.59,-4.84,1.64,13.57
003575.png,Car,130.3,168.19,384.05,268.22,-0.54,-7.24,1.71,15.16
003576.png,Pedestrian,1044.54,141.71,1109.54,319.67,2.5,5.06,1.43,7.73
003577.png,Car,99.33,185.65,496.14,374.0,2.05,-2.56,1.69,6.99
003577.png,Car,958.06,208.09,1241.0,374.0,-2.36,2.45,1.63,1.88
003577.png,Car,803.55,175.69,1185.25,374.0,-1.95,2.94,1.63,6.47
003577.png,Car,1185.36,138.75,1241.0,226.45,-2.61,14.31,1.11,14.65
003577.png,Van,1051.54,132.06,1241.0,246.79,-2.45,11.36,1.33,14.85
003577.png,Car,460.35,178.62,548.89,235.61,1.81,-3.01,1.68,21.15
003577.png,Car,909.33,160.17,1009.71,213.46,2.06,12.05,1.31,24.88
003577.png,Car,841.7,164.6,933.88,208.92,2.16,10.12,1.24,26.33
003577.png,Car,810.84,163.69,889.6,204.4,2.23,9.63,1.21,28.98
003577.png,Car,687.28,173.35,745.64,218.25,-1.7,3.95,1.62,27.56
003577.png,Car,531.53,172.54,583.56,210.25,1.77,-2.32,1.59,32.36
003577.png,Van,550.06,162.44,595.64,202.46,1.71,-1.93,1.49,38.23
003577.png,Truck,639.27,144.02,685.15,191.54,-1.49,4.45,1.43,59.35
003578.png,Car,453.96,187.34,512.62,243.1,1.61,-4.14,2.15,23.74
003578.png,Car,474.39,187.54,520.84,227.84,1.68,-4.81,2.23,31.11
003579.png,Car,578.7,181.47,613.74,209.36,-1.66,-0.83,1.91,39.43
003579.png,Car,1215.99,201.5,1241.0,352.03,0.71,6.78,1.71,5.38
003579.png,Car,725.21,177.12,911.23,241.62,2.82,5.15,1.64,18.3
003579.png,Car,687.93,179.52,805.77,219.77,-0.06,5.28,1.79,28.42
003579.png,Car,709.84,177.64,838.08,228.71,2.96,5.18,1.74,23.27
003580.png,Car,595.11,176.85,625.96,207.33,-1.55,0.04,1.9,41.26
003580.png,Cyclist,49.56,192.42,127.75,261.44,0.12,-14.74,2.43,20.38
003581.png,Car,0.0,162.85,240.61,374.0,2.24,-4.59,1.69,5.11
003581.png,Car,250.6,199.01,410.11,296.93,1.82,-5.1,1.98,13.67
003581.png,Car,377.42,188.73,462.23,248.53,1.76,-5.85,2.15,22.53
003581.png,Van,1082.96,125.65,1241.0,327.49,2.39,9.34,1.76,9.21
003582.png,Car,751.96,187.53,1054.97,359.99,-1.92,2.88,1.6,8.31
003583.png,Tram,0.0,123.9,266.37,247.46,2.27,-19.1,2.18,20.87
003583.png,Cyclist,786.67,144.08,842.93,269.29,1.29,3.2,1.44,11.52
003583.png,Car,478.5,179.12,504.93,199.87,1.69,-9.93,2.21,60.69
003583.png,Van,449.34,176.31,477.1,199.85,1.73,-13.86,2.49,68.26
003584.png,Car,412.35,195.22,525.22,277.11,1.73,-3.0,2.01,15.94
003584.png,Van,598.83,208.67,626.04,239.13,-1.63,0.17,5.93,67.05
003585.png,Car,531.68,181.52,554.68,202.15,1.66,-4.96,2.12,53.64
003585.png,Car,231.31,178.4,287.19,207.97,2.02,-21.45,2.07,44.23
003585.png,Car,276.94,181.61,325.0,204.62,1.99,-21.67,2.16,50.69
003585.png,Car,988.38,194.13,1081.47,227.29,2.56,22.95,2.87,39.07
003585.png,Car,317.97,181.95,357.21,202.85,1.94,-21.01,2.25,55.74
003585.png,Car,548.46,179.73,569.1,196.37,1.64,-4.53,2.03,64.08
003585.png,Car,564.93,178.81,617.28,230.97,-1.54,-0.63,1.84,24.92
003585.png,Car,163.51,182.38,236.92,212.39,2.14,-21.41,1.97,37.82
003585.png,Cyclist,869.51,185.42,895.22,227.8,-1.98,10.91,2.16,29.02
003585.png,Car,1077.9,196.28,1154.69,226.85,-0.69,27.91,2.9,39.86
003586.png,Pedestrian,379.99,173.26,398.18,229.09,0.33,-6.3,1.57,20.4
003586.png,Pedestrian,303.28,166.59,326.39,218.2,2.0,-10.82,1.64,26.36
003586.png,Misc,819.1,184.15,867.74,242.45,-1.86,5.08,1.46,15.91
003587.png,Pedestrian,859.42,141.68,942.45,315.36,2.72,3.26,1.44,7.85
003588.png,Car,463.04,181.19,529.9,229.43,1.73,-3.56,1.67,22.9
003588.png,Car,536.48,177.36,560.62,196.3,1.6,-4.6,1.7,54.17
003588.png,Car,61.22,180.32,300.35,259.6,-3.1,-9.3,1.71,15.93
003588.png,Car,446.31,176.07,517.6,201.44,2.88,-8.13,1.75,45.73
003589.png,Pedestrian,314.44,182.02,376.41,366.7,-1.43,-2.46,1.62,6.44
003589.png,Pedestrian,254.12,171.42,326.02,368.2,-1.3,-2.89,1.6,6.37
003589.png,Pedestrian,762.0,156.53,807.5,278.17,1.08,2.73,1.64,11.71
003589.png,Cyclist,912.95,179.27,951.95,255.87,1.72,6.22,1.54,13.98
003589.png,Pedestrian,249.64,167.98,298.71,282.69,0.43,-4.86,1.54,10.28
003590.png,Car,487.88,184.16,548.42,222.03,1.72,-3.63,1.84,28.89
003590.png,Car,402.51,184.06,497.88,216.1,0.26,-8.22,2.17,37.2
003591.png,Pedestrian,920.94,139.49,1002.77,304.33,2.36,4.26,1.43,8.59
003592.png,Misc,0.0,298.59,240.74,374.0,2.38,-3.42,1.77,3.44
003592.png,Car,390.63,189.55,549.73,291.02,1.89,-2.41,1.85,13.26
003592.png,Car,510.86,184.11,608.37,250.18,1.92,-1.29,1.9,19.41
003592.png,Car,594.1,184.93,664.87,231.83,1.86,0.71,1.91,24.95
003592.png,Car,801.69,171.0,845.26,197.53,-1.31,14.97,1.66,50.51
003593.png,Car,432.04,178.12,503.9,206.01,-2.95,-7.95,1.81,40.44
003594.png,Car,425.0,182.59,521.1,247.91,1.76,-3.53,1.78,19.12
003595.png,Car,0.0,245.83,126.88,374.0,2.57,-3.43,1.85,1.93
003595.png,Car,422.12,181.26,517.26,259.88,1.77,-3.36,1.92,17.73
003595.png,Car,508.17,185.3,554.92,227.01,1.66,-3.06,2.01,28.36
003595.png,Car,549.9,178.93,594.14,206.28,1.9,-2.25,1.93,43.19
003596.png,Car,0.0,199.87,239.79,296.97,-0.62,-8.97,1.96,13.25
003597.png,Car,471.29,179.17,517.26,210.36,1.71,-5.98,1.86,37.52
003598.png,Car,0.0,190.64,302.12,374.0,2.24,-3.78,1.73,4.73
003598.png,Car,480.09,179.31,537.21,225.88,1.69,-3.58,1.77,25.76
003598.png,Car,544.71,178.61,571.95,200.76,1.65,-3.59,1.89,50.23
003598.png,Car,387.45,175.26,415.14,195.39,1.86,-20.67,2.19,71.57
003598.png,Car,590.05,175.46,632.65,217.89,-1.57,0.02,1.75,30.12
003599.png,Car,732.09,175.15,871.9,242.71,-1.03,4.97,1.62,18.56
003599.png,Car,693.2,180.4,774.58,221.05,-0.95,5.03,1.85,29.24
003599.png,Car,670.46,181.95,742.25,211.94,-0.89,4.82,1.87,36.07
003599.png,Car,445.04,185.76,502.74,222.11,1.82,-6.22,2.14,33.23
003599.png,Car,533.95,182.09,567.86,206.25,1.78,-4.1,2.26,50.36
003599.png,Car,578.34,180.53,601.98,198.72,1.69,-1.81,2.33,66.63
003599.png,Car,320.6,190.67,403.2,231.47,1.93,-10.04,2.22,29.47
003599.png,Car,379.43,181.98,436.14,221.38,1.87,-9.95,2.28,35.64
003599.png,Car,442.38,183.45,487.73,209.65,1.88,-9.22,2.26,46.1
003599.png,Car,503.94,184.74,546.27,203.47,2.0,-6.88,2.42,58.76
003599.png,Car,188.31,187.34,277.49,228.77,2.18,-14.52,2.05,27.89
003599.png,Car,175.84,186.04,269.06,216.37,2.38,-20.6,2.21,38.49
003600.png,Car,599.5,174.88,630.48,204.7,-1.58,0.25,1.8,42.19
003600.png,Car,309.35,186.97,373.24,222.01,1.93,-12.89,2.25,34.73
003600.png,Misc,158.29,208.13,197.4,236.73,2.15,-17.16,2.49,28.6
003600.png,Car,294.46,189.3,347.23,216.86,1.95,-16.32,2.39,40.81
003600.png,Misc,412.89,169.37,445.27,200.99,1.82,-16.88,2.57,67.48
003601.png,Car,600.04,174.26,630.16,203.27,-1.58,0.27,1.77,43.33
003601.png,Truck,647.98,161.87,696.3,192.76,-1.75,6.12,1.91,73.4
003601.png,Car,160.53,197.27,249.16,238.03,2.08,-16.13,2.46,28.84
003601.png,Misc,371.37,169.15,414.0,207.76,1.89,-16.71,2.61,55.6
003601.png,Car,444.9,184.86,473.09,202.76,1.79,-12.84,2.49,61.44
003602.png,Car,245.74,190.49,328.59,237.91,1.94,-11.45,2.17,25.74
003602.png,Car,509.88,171.17,544.05,200.57,1.68,-5.29,1.71,46.15
003602.png,Van,440.76,161.71,485.72,197.25,1.86,-12.5,2.01,61.91
003602.png,Car,333.08,185.52,395.18,220.03,1.89,-11.51,2.1,33.92
003602.png,Cyclist,347.36,174.46,379.21,227.14,1.84,-8.9,1.89,25.98
003602.png,Pedestrian,466.5,177.91,473.16,200.41,-0.05,-11.07,2.15,56.73
003602.png,Car,993.94,150.63,1241.0,245.46,0.18,10.1,1.27,14.12
003602.png,Car,297.81,180.14,358.56,198.92,0.12,-22.53,2.03,57.76
003603.png,Car,598.81,177.75,622.61,200.39,-1.58,0.02,1.91,51.61
003603.png,Car,818.99,184.32,1241.0,374.0,-2.04,2.86,1.6,5.3
003603.png,Car,539.85,178.79,574.27,207.03,1.64,-2.86,1.78,39.18
003603.png,Car,705.75,181.66,812.83,260.63,-1.78,3.05,1.68,15.6
003603.png,Car,674.91,175.63,758.55,241.43,-1.73,2.83,1.74,20.11
003603.png,Car,668.49,171.71,726.52,226.53,-1.76,2.81,1.68,23.84
003603.png,Car,649.57,178.66,693.57,213.18,-1.69,2.78,1.79,33.66
003603.png,Car,638.62,177.08,664.28,200.18,-1.61,2.75,1.79,48.95
003603.png,Car,339.69,183.7,403.91,206.03,0.33,-17.67,2.41,53.57
003603.png,Pedestrian,742.78,162.21,764.78,218.68,-1.77,4.73,1.48,23.63
003604.png,Car,430.35,181.03,531.59,248.73,1.79,-3.15,1.72,18.12
003604.png,Car,539.22,170.31,564.58,194.69,-1.53,-3.91,1.43,48.6
003605.png,Car,356.02,189.64,452.48,247.28,1.87,-5.77,1.93,20.51
003605.png,Car,412.94,187.46,478.36,232.68,1.78,-5.75,1.97,25.46
003605.png,Car,798.89,152.78,920.63,199.0,2.82,9.26,0.94,27.03
003605.png,Car,769.19,156.21,858.07,195.89,2.85,8.93,0.98,31.92
003605.png,Car,1163.38,129.23,1241.0,173.7,-0.71,22.98,-0.0,26.27
003605.png,Car,1112.13,133.71,1241.0,177.72,-0.66,23.05,0.17,28.98
003605.png,Car,1076.54,139.22,1220.24,176.37,-0.64,23.66,0.12,31.87
003605.png,Car,1046.87,139.57,1177.61,174.87,-0.62,23.75,0.06,34.26
003606.png,Car,582.88,187.34,619.79,214.34,-1.46,-0.48,2.32,42.24
003606.png,Van,643.06,177.06,676.39,216.41,-1.57,2.72,2.27,39.69
003606.png,Tram,478.22,168.75,556.24,206.25,1.19,-9.79,3.19,73.72
003607.png,Car,0.0,178.03,125.33,253.52,0.88,-13.35,1.71,16.16
003608.png,Pedestrian,1072.28,155.3,1184.14,319.05,0.92,5.72,1.56,8.05
003608.png,Pedestrian,747.84,172.97,770.69,216.64,-1.76,5.9,1.72,28.72
003608.png,Cyclist,684.45,172.44,700.28,207.52,-1.61,4.55,1.89,40.19
003609.png,Car,0.0,196.39,333.17,374.0,2.1,-4.72,1.78,8.05
003609.png,Car,1041.05,204.42,1241.0,374.0,-2.39,3.74,1.68,3.14
003609.png,Car,272.62,189.36,434.44,280.94,1.91,-4.69,1.77,13.64
003609.png,Car,815.88,185.96,1088.59,346.32,-1.94,3.72,1.67,8.65
003609.png,Car,372.68,186.62,483.6,247.96,1.85,-4.68,1.78,19.06
003609.png,Car,736.03,178.47,883.44,271.2,-1.83,3.59,1.62,13.87
003609.png,Car,501.23,179.6,545.32,211.46,1.73,-4.17,1.79,34.86
003609.png,Car,712.48,178.0,801.8,242.11,-1.74,3.71,1.66,18.9
003609.png,Car,701.17,176.48,763.96,225.02,-1.7,4.03,1.65,24.41
003609.png,Car,686.9,176.56,740.58,215.34,-1.7,4.2,1.66,29.96
003610.png,Car,454.25,186.21,516.58,245.31,1.6,-3.85,2.08,22.43
003610.png,Car,476.63,188.27,525.76,230.58,1.68,-4.46,2.23,29.79
003611.png,Car,582.14,177.62,648.81,241.83,-1.58,0.1,1.81,20.41
003611.png,Cyclist,785.91,160.63,829.6,229.97,-1.89,5.42,1.51,20.0
003611.png,Tram,461.15,120.21,555.97,220.37,-1.44,-4.39,1.88,33.86
003611.png,Tram,205.31,34.74,524.6,298.06,-1.33,-4.33,1.8,17.58
003612.png,Car,712.5,175.36,730.37,189.45,-1.51,11.78,1.72,76.18
003613.png,Car,0.0,212.84,342.32,374.0,2.16,-3.06,1.74,3.95
003613.png,Misc,497.07,179.35,536.1,219.36,1.78,-3.93,1.89,30.33
003613.png,Car,623.78,178.07,655.29,203.46,-1.7,1.94,2.01,48.84
003614.png,Car,683.3,170.46,727.1,207.76,-1.63,4.39,0.96,33.04
003614.png,Car,654.18,177.54,678.36,197.68,-1.62,4.17,0.85,51.72
003614.png,Car,624.87,178.29,649.55,192.42,-1.82,3.03,0.71,74.54
003615.png,Cyclist,750.37,164.59,862.93,264.45,-0.34,3.48,1.59,12.98
003615.png,Car,589.3,179.35,692.5,214.93,-0.49,1.37,1.8,32.64
003615.png,Car,655.0,180.22,688.72,206.86,1.65,4.19,2.2,48.52
003616.png,Car,558.51,172.2,698.1,306.67,-1.59,0.18,1.68,10.54
003616.png,Cyclist,362.11,175.75,376.36,198.12,-1.29,-19.51,2.02,58.43
003616.png,Cyclist,1064.5,129.11,1240.81,318.58,-2.11,5.81,1.41,7.94
003617.png,Pedestrian,167.58,155.58,244.99,298.35,-2.58,-4.96,1.42,8.74
003618.png,Car,629.49,188.76,662.0,214.56,-1.64,2.09,2.41,43.58
003618.png,Van,440.36,176.07,534.56,213.95,0.11,-6.75,2.2,39.97
003618.png,Car,388.8,191.78,500.95,233.17,0.3,-6.36,2.26,27.8
003618.png,Car,366.98,190.44,481.48,237.53,0.23,-6.49,2.18,25.32
003618.png,Car,68.97,194.51,356.06,288.47,-2.72,-6.93,1.9,12.82
003618.png,Car,31.57,204.11,428.44,374.0,2.0,-2.76,1.68,6.02
003618.png,Truck,614.87,175.79,649.13,206.77,-1.62,1.73,2.68,59.75
003619.png,Car,565.83,173.97,617.08,223.57,-1.55,-0.66,1.67,25.27
003619.png,Car,439.21,183.67,485.11,214.47,1.76,-7.22,1.95,35.38
