filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_y,depth_x,depth_mean,depth_min,depth_median,depth_max,depth_mean_trim,width,height
003392.png,car,681.85364,176.65953,723.8496,216.3223,-1.61,34.3,clone,214,709,4.406419,3.2033832,3.3164678,8.135531,3.4138873,41.99595999999997,39.66277000000002
003392.png,car,663.9054,178.13148,684.06024,199.53122,-1.6,50.85,clone,198,683,6.1768975,4.750287,5.929293,9.503138,5.9126124,20.154840000000036,21.39973999999998
003393.png,person,670.7195,172.88795,698.748,249.47795,-1.61,14.2,clone,206,676,2.6256106,1.8145872,1.9695963,7.4464836,2.0505106,28.028500000000008,76.59
003393.png,person,734.84076,168.73451,750.4696,208.2134,-1.66,14.38,clone,207,734,3.564895,1.9036816,3.705032,4.515677,3.7158215,15.628839999999968,39.47889000000001
003393.png,person,425.91925,172.11061,461.95898,255.8153,-1.39,13.89,clone,236,448,2.3705049,1.7668715,2.118185,6.066473,2.1337779,36.03973000000002,83.70469
003393.png,person,747.83026,168.82045,762.24316,204.67386,-1.49,26.89,clone,203,761,3.5641263,2.946072,3.5774417,4.5135684,3.577324,14.412900000000036,35.85341
003394.png,car,0.840164,223.0529,298.30698,371.50677,2.1,5.62,clone,370,27,0.74432147,0.4418449,0.6871197,2.332866,0.70058376,297.466816,148.45387000000002
003394.png,car,256.10013,198.18777,440.5996,326.3896,1.92,10.35,clone,298,256,1.4209254,1.0069544,1.239198,3.8867776,1.2449552,184.49947000000003,128.20182999999997
003394.png,car,822.68713,194.86751,1241.7534,370.7282,-2.08,5.33,clone,355,1160,0.6584085,0.39898217,0.572579,2.2962303,0.5914657,419.06627000000003,175.86069
003394.png,car,738.9328,179.3907,908.7598,296.81253,-1.84,10.77,clone,295,907,1.8192086,1.2095256,1.2856708,8.574525,1.3046255,169.827,117.42182999999997
003394.png,car,643.71216,173.10991,695.3056,212.56395,-1.81,32.28,clone,185,666,4.687841,3.7709448,4.0168705,9.117677,4.088719,51.59343999999999,39.45403999999999
003394.png,car,588.2621,176.7155,625.2548,200.95576,-1.89,47.13,clone,197,603,6.346472,5.4432178,5.8277836,8.328543,6.099997,36.99270000000001,24.240260000000006
003394.png,car,549.66223,177.70015,588.07996,196.3007,2.44,62.08,clone,195,587,7.6033297,7.0494046,7.6088185,7.9929495,7.602755,38.417730000000006,18.60055
003395.png,car,765.8936,176.63162,949.7076,272.60388,-1.86,11.86,clone,212,864,1.5582999,1.3316748,1.4563789,3.1243715,1.4728361,183.81399999999996,95.97226
003395.png,car,551.66376,185.21098,609.19666,221.80382,-1.47,26.55,clone,200,556,3.3593597,3.0140688,3.26272,4.7302766,3.2696807,57.53289999999993,36.592839999999995
003395.png,car,698.12805,168.82982,718.4638,203.51248,-1.63,39.9,clone,190,717,4.306508,3.077902,4.1979294,9.490774,4.154812,20.335749999999962,34.68266
003395.png,car,590.6626,178.08643,623.15424,208.82567,-1.47,35.82,clone,207,594,4.2288475,3.333151,3.6664817,7.398413,3.6590564,32.49163999999996,30.739239999999995
003395.png,Misc,436.22202,188.50189,501.45496,229.25806,-2.85,22.08,clone,218,446,2.6863608,2.4878948,2.685628,2.9203126,2.6759381,65.23294000000004,40.75617
003396.png,car,549.5623,174.28682,628.4775,243.05493,-1.57,19.29,clone,211,624,2.960829,2.1821468,2.3854175,9.218979,2.4010267,78.91519999999991,68.76811000000001
003396.png,truck,-1.0891804,0.53616905,350.68948,371.46268,-2.72,-1.87,clone,356,93,0.75458705,0.32987088,0.6317936,7.548835,0.67065907,351.7786604,370.92651094999997
003396.png,car,337.3934,197.79778,486.48456,285.19736,-1.32,12.12,clone,284,346,1.5113875,1.1876379,1.4100518,3.4859977,1.4245461,149.09116,87.39958000000001
003396.png,car,435.01932,186.70972,516.5943,243.27147,-1.4,18.89,clone,241,435,2.4803655,1.9063748,2.2362,4.827677,2.127091,81.57497999999998,56.56174999999999
003396.png,car,482.94897,175.97845,534.92554,223.5403,-1.44,25.77,clone,222,482,3.54856,2.406371,2.889727,6.7412515,2.921304,51.97656999999998,47.56184999999999
003396.png,car,400.2956,176.6345,442.8397,196.00258,-1.35,33.35,clone,195,441,4.6193814,2.2436867,4.6257863,7.442129,4.4951754,42.544100000000014,19.368079999999992
003396.png,car,523.3257,179.49023,556.12604,212.81003,-1.49,35.34,clone,198,523,4.5381756,3.5618868,4.4792237,5.8826313,4.4017453,32.800340000000006,33.319800000000015
003397.png,car,568.08453,173.90292,604.7877,205.3896,-1.57,33.99,clone,204,569,4.7742486,4.36415,4.6078415,8.606204,4.613174,36.70317,31.486680000000007
003397.png,car,521.26105,175.2343,550.8517,199.1358,-1.53,44.81,clone,198,544,5.940817,5.5381107,5.7855434,8.823577,5.8042397,29.590650000000096,23.9015
003398.png,car,1147.2089,189.0626,1201.4016,221.35507,0.87,24.47,clone,206,1147,4.003944,3.6880364,3.8766375,4.543346,3.917987,54.19269999999983,32.29247000000001
003398.png,car,1098.2346,188.13152,1159.7623,232.81902,-2.27,23.76,clone,215,1106,3.0834055,2.2094245,2.9207082,4.673699,2.9320302,61.527700000000095,44.6875
003398.png,car,963.26074,188.97536,1035.6873,224.24019,-2.15,24.23,clone,220,1031,4.3943377,1.757001,4.5448537,6.17926,4.3227863,72.42656,35.26483000000002
003398.png,car,600.1492,173.03586,636.2265,207.67625,-1.64,36.83,clone,198,635,5.3860445,4.0626183,5.2705493,7.849574,5.2695312,36.07730000000004,34.64039
003398.png,person,179.40213,157.1898,201.27768,194.95792,-1.62,30.1,clone,173,179,4.3569818,4.036161,4.3362603,5.0110765,4.3317156,21.875550000000004,37.76812000000001
003398.png,person,124.73612,151.63431,154.14423,232.68314,2.14,16.11,clone,196,129,2.4544032,1.999045,2.154849,4.1319246,2.2285013,29.408109999999994,81.04883000000001
003398.png,person,248.21822,154.3106,269.77893,210.83356,1.98,24.97,clone,209,258,3.6886377,3.22435,3.393694,6.1579595,3.4507022,21.56071,56.52296000000001
003398.png,person,211.32077,155.76031,230.44507,208.15952,1.91,24.78,clone,189,228,3.953671,3.2047641,3.7077026,5.4037466,3.814699,19.124299999999977,52.39920999999998
003398.png,person,631.0562,154.14662,669.2055,286.64148,0.67,10.03,clone,285,646,1.984396,1.2834377,1.4189782,7.374525,1.4491361,38.14930000000004,132.49486
003398.png,person,659.96967,153.89716,709.3167,283.1842,0.71,10.54,clone,155,660,1.8604063,1.3284744,1.45753,6.979464,1.4748197,49.34703000000002,129.28703999999996
003398.png,person,728.87396,154.18683,777.48505,311.48453,0.56,9.19,clone,155,749,1.3362501,0.9924973,1.1121681,6.1067567,1.1181728,48.61108999999999,157.29770000000002
003398.png,person,994.6434,148.98111,1134.4155,367.6151,0.24,5.83,clone,159,1060,1.5468347,0.60805666,0.8252833,6.4254065,0.96781135,139.77210000000002,218.63398999999998
003399.png,car,863.88104,185.34793,1028.1924,258.37772,-0.92,15.62,clone,190,922,1.9477472,1.7592417,1.8973153,2.6181953,1.9052255,164.31135999999992,73.02979000000002
003400.png,car,578.9271,179.90749,610.74316,208.07658,1.58,38.4,clone,200,595,4.7923775,4.5429187,4.693363,7.2056875,4.7082233,31.816059999999993,28.16909000000001
003401.png,car,574.54016,173.79463,601.8618,197.86853,-1.57,44.89,clone,188,583,6.0489545,5.697078,5.8828697,9.059304,5.8953037,27.321640000000002,24.07389999999998
003401.png,car,547.141,172.94344,570.577,194.76518,-1.53,54.36,clone,193,569,7.3394213,6.6895533,7.1543036,8.913442,7.202842,23.436000000000035,21.821739999999977
003402.png,person,746.46857,178.3518,757.14014,211.17146,1.35,29.58,clone,182,751,4.3704295,4.04608,4.2812185,6.941874,4.2995777,10.671569999999974,32.81966
003402.png,car,258.77432,180.5066,323.28748,215.59334,1.99,32.49,clone,214,317,4.322462,3.8307421,4.1198106,7.360436,4.126295,64.51316000000003,35.08674000000002
003403.png,car,131.11958,197.49448,228.97426,232.39912,2.12,28.07,clone,231,227,4.312046,3.5304222,3.9265232,6.8367376,4.0273995,97.85467999999997,34.90464
003403.png,car,329.33948,185.05237,381.45145,210.4313,1.94,43.9,clone,201,356,5.802678,5.118111,5.4715548,8.519914,5.525708,52.11197000000004,25.378929999999997
003403.png,car,422.39178,180.85529,452.75476,201.0992,1.84,57.95,clone,200,450,6.5270042,5.680038,6.239268,9.146335,6.28362,30.362979999999993,20.24391
003404.png,car,0.87693214,225.60364,286.22638,367.2134,-0.86,3.35,clone,366,27,0.8685215,0.3707678,0.5587044,3.7105653,0.616583,285.34944786,141.60975999999997
003404.png,car,1034.2668,157.38753,1184.2087,204.43437,-0.51,23.31,clone,178,1034,3.2832534,1.2674783,3.126218,5.0831823,3.1461565,149.9418999999998,47.04684
003404.png,car,439.9672,171.95839,481.68646,202.73805,1.44,36.3,clone,197,455,5.05136,4.4061794,4.619583,8.67264,4.668321,41.71926000000002,30.77965999999998
003404.png,Misc,357.8615,176.2544,382.62347,206.8867,1.77,36.86,clone,205,373,5.3976502,4.568749,5.066676,7.8038087,5.1766047,24.76197000000002,30.632299999999987
003404.png,car,199.51665,176.878,296.23486,225.307,1.94,27.67,clone,205,295,3.380995,1.9504192,3.2002695,4.968087,3.2462013,96.71821000000003,48.429
003405.png,car,0.0738624,216.37312,107.38837,322.74255,1.7,10.79,clone,299,2,1.273165,1.0565248,1.2077031,3.9355624,1.2217056,107.3145076,106.36943
003405.png,car,151.2537,209.64781,195.89287,241.06706,1.59,34.23,clone,240,151,5.2131605,3.5429666,4.0598526,9.12188,4.310589,44.63916999999998,31.419250000000005
003405.png,car,89.84606,213.78424,167.08394,281.47327,1.69,16.85,clone,278,89,2.081691,1.5650679,1.9483413,7.7764883,1.9659553,77.23788000000002,67.68903
003406.png,car,779.4475,170.82362,870.6434,207.73602,-0.26,28.86,clone,206,869,3.6074069,1.6956422,3.7971864,4.6928315,3.7929988,91.19590000000005,36.91239999999999
003407.png,car,1011.59985,151.62779,1242.046,357.5998,-0.76,6.12,clone,297,1241,0.8419209,0.5108268,0.7648934,2.152988,0.76832795,230.4461500000001,205.97201
003407.png,car,85.568985,184.94402,370.1959,261.5159,-2.69,13.7,clone,260,217,1.6504523,0.7589247,1.6125475,4.807534,1.5605959,284.626915,76.57188
003407.png,car,279.98346,179.05904,430.33325,240.25237,-2.75,16.27,clone,237,279,2.4754918,1.9220573,1.9250134,4.3829384,1.9253231,150.34979000000004,61.19333
003407.png,car,643.79315,177.44518,734.0176,234.50232,-1.72,19.46,clone,178,670,2.712158,2.276483,2.4117687,6.0234175,2.433294,90.22445000000005,57.057140000000004
003407.png,car,426.17307,174.53552,484.13126,214.54907,0.3,30.84,clone,213,426,3.7341282,2.893503,3.5306926,6.9114785,3.5576425,57.95819,40.01355000000001
003407.png,car,620.2954,170.6032,669.7525,202.98169,-1.63,34.48,clone,178,668,5.4570866,4.207165,4.563244,9.404181,4.5668206,49.45710000000008,32.37849
003408.png,car,746.07513,200.63182,1136.4337,370.88342,-1.93,6.48,clone,366,1090,0.82943124,0.5490247,0.7220901,3.4525037,0.7348168,390.3585700000001,170.2516
003408.png,car,513.7959,172.1451,560.95984,210.67856,1.64,31.11,clone,198,543,4.810149,3.940198,4.176164,9.606079,4.259506,47.163940000000025,38.53345999999999
003408.png,car,637.62994,167.1305,677.1404,199.94742,-1.64,36.75,clone,188,647,5.5911465,4.604209,4.975995,9.429905,5.1792655,39.510459999999966,32.81691999999998
003409.png,car,964.1938,208.32613,1241.7917,371.11203,-2.36,2.76,clone,357,1229,0.8332592,0.3490018,0.553014,2.5766335,0.66883135,277.5979,162.7859
003409.png,car,0.4637267,203.91273,225.41681,371.7724,-0.91,7.48,clone,370,0,1.0299345,0.715448,0.9140955,2.2784855,0.9183682,224.9530833,167.85967
003409.png,car,330.3077,189.96889,442.84323,253.71841,1.86,18.63,clone,233,365,2.4477725,2.1165545,2.2843184,4.376999,2.307897,112.53553,63.74952000000002
003409.png,car,421.987,187.7874,474.94058,231.32355,1.83,24.0,clone,215,421,3.0314517,2.738191,2.9125063,4.1619143,2.894104,52.95357999999999,43.53615000000002
003409.png,car,475.24677,182.44836,512.1533,217.33614,1.72,34.82,clone,208,475,3.9902875,3.2893004,3.9535553,5.34981,3.9681418,36.90652999999992,34.88777999999999
003409.png,car,779.8017,156.59476,856.37134,192.5228,2.85,30.42,clone,167,850,4.0936055,1.2241931,4.24127,6.122399,4.260366,76.56964000000005,35.92803999999998
003409.png,car,1097.5021,136.16487,1241.3999,180.21512,-0.66,29.57,clone,179,1239,3.2236736,2.7318575,3.1768665,4.2698402,3.1834738,143.89779999999996,44.050250000000005
003409.png,car,1048.2439,140.44334,1112.9023,177.29265,-0.59,35.23,clone,176,1111,3.9972837,3.5303154,3.828208,4.8837276,3.8416736,64.65840000000003,36.84931
003409.png,car,506.01028,180.9281,537.1222,206.70665,1.74,42.55,clone,203,506,5.2981706,4.4724417,5.218137,7.0431266,5.148482,31.111919999999998,25.778549999999996
003409.png,car,652.8105,172.28113,683.37463,198.03761,-1.67,36.62,clone,197,682,5.246199,3.8636608,5.154457,7.9358783,5.177851,30.564129999999977,25.75648000000001
003410.png,car,22.987698,204.9709,430.10986,371.165,-1.18,6.47,clone,303,37,0.81568766,0.5529707,0.7432482,2.9313972,0.74929583,407.122162,166.19410000000002
003410.png,car,653.68463,174.39256,732.25183,229.1604,-1.72,20.49,clone,175,685,2.7527838,2.362868,2.5096188,7.092972,2.5198565,78.56720000000007,54.76784000000001
003410.png,car,394.08597,183.40138,503.33206,254.57483,-1.4,15.34,clone,244,394,2.0552225,1.7344258,1.8249164,4.7228084,1.8424759,109.24609000000004,71.17345
003410.png,car,730.46295,179.12912,874.6813,334.4274,-1.88,8.08,clone,273,873,1.0959715,0.643974,0.9430798,4.327661,0.9650513,144.21835,155.29827999999998
003410.png,car,625.662,168.92628,665.67816,203.5717,-1.54,37.29,clone,202,664,5.2223988,4.460766,4.738897,9.243192,4.8067274,40.01616000000001,34.64542
003411.png,car,686.6714,177.74979,894.80725,268.41855,-0.04,13.17,clone,235,890,2.3804598,1.4558253,1.6714096,9.829372,1.6798745,208.13585,90.66875999999999
003412.png,car,596.3983,173.24281,627.5277,200.03432,-1.57,46.17,clone,188,615,6.0380783,5.6455617,5.85129,9.007532,5.8805323,31.129400000000032,26.791510000000017
003412.png,truck,629.28845,160.96619,668.24097,192.62427,-1.7,73.79,clone,191,629,7.7499247,6.672458,7.5481367,9.098183,7.6250753,38.952519999999936,31.658079999999984
003412.png,car,409.79782,175.04877,448.07178,203.73956,1.83,53.85,clone,192,433,6.4261355,5.9787397,6.2793884,8.796949,6.302491,38.27395999999999,28.69079000000002
003414.png,car,321.21295,183.75935,449.39886,222.99542,-2.89,26.73,clone,221,358,3.8445063,2.302022,3.706915,8.149707,3.6887596,128.18591000000004,39.236069999999984
003415.png,car,578.325,181.76566,650.56396,238.20541,-1.71,21.14,clone,194,640,3.0070562,2.3888478,2.5704043,9.56647,2.5800712,72.2389599999999,56.439750000000004
003415.png,car,98.072,188.91685,291.81195,272.3375,2.06,14.95,clone,251,149,2.010674,1.5515023,1.7762349,7.037675,1.7748008,193.73995000000002,83.42064999999997
003416.png,car,199.523,194.9339,453.01135,283.84863,0.48,12.17,clone,269,199,1.7017465,1.1701005,1.5519981,4.4626517,1.5650936,253.48835,88.91473000000002
003416.png,car,831.4755,177.467,1225.593,332.4683,-0.47,7.62,clone,281,1224,1.0418898,0.6939627,0.95118034,2.9489665,0.9610586,394.11750000000006,155.0013
003416.png,car,762.52386,159.70073,988.55725,274.81537,-0.42,10.94,clone,272,986,1.8428642,1.3334647,1.363483,5.788992,1.2453741,226.03338999999994,115.11463999999998
003416.png,car,434.07858,182.8497,517.6907,229.25339,-2.83,22.68,clone,228,435,3.2715275,2.3446004,3.0683506,6.0581155,3.0862644,83.61212,46.40368999999998
003417.png,car,796.06104,175.76884,1067.1383,305.42523,-1.93,9.31,clone,268,1039,1.267475,1.0079057,1.1595715,2.797833,1.1788341,271.07726,129.65639
003417.png,car,538.8836,189.10213,602.8306,227.59456,-1.46,24.05,clone,217,581,2.9957876,2.7984421,2.9002304,4.3212843,2.9101048,63.947,38.49243000000001
003417.png,car,699.9815,172.14961,723.6957,206.39346,-1.66,37.54,clone,190,722,4.026518,2.7683926,3.990418,8.122225,3.9468207,23.714200000000005,34.24385000000001
003417.png,car,586.6287,179.73322,615.65106,211.23357,-1.48,33.0,clone,206,586,4.068947,2.9654727,3.4539657,7.4503174,3.426677,29.02236000000005,31.500349999999997
003417.png,person,793.1393,163.97354,819.3753,211.21693,2.89,15.85,clone,210,818,2.2026522,2.1312122,2.1358593,2.2820294,2.132006,26.23599999999999,47.24338999999998
003417.png,Misc,398.33127,187.8525,481.7012,238.85416,-2.82,19.5,clone,227,414,2.4433594,2.1911933,2.4322462,2.7069533,2.4429553,83.36992999999995,51.001660000000015
003418.png,car,699.133,178.4165,771.7326,233.78105,-1.76,20.58,clone,183,758,3.2102149,2.5723767,2.721137,9.651956,2.7396576,72.59960000000001,55.36454999999998
003418.png,car,1075.7452,189.44072,1241.4973,310.74237,-2.51,2.3,clone,254,1239,1.7633362,1.03098,1.24768,5.411721,1.2735695,165.75209999999993,121.30165
003418.png,car,842.54626,181.88792,946.8969,235.94571,-1.95,19.58,clone,192,926,3.0023475,2.3581421,2.6132596,6.748867,2.6267798,104.35064,54.05778999999998
003419.png,car,420.57263,180.39767,471.82297,212.24586,1.77,32.93,clone,201,450,4.525653,4.1258497,4.3251925,8.133823,4.3295493,51.250339999999994,31.84818999999999
003420.png,car,652.6368,199.22914,893.40656,369.97092,1.31,8.88,clone,324,780,1.1430699,0.8973241,1.0333773,3.0155783,1.0435919,240.76976000000002,170.74177999999998
003421.png,person,494.27814,160.3139,561.31573,324.6164,-1.46,7.56,clone,164,520,1.1792858,0.8692403,1.0036958,2.0972269,1.0619926,67.03759000000002,164.3025
003422.png,car,-0.0079211,217.37474,11.237398,258.6773,2.32,17.36,clone,217,0,2.2088451,1.9128919,2.078592,5.189748,2.086228,11.245319100000001,41.30256
003422.png,car,323.97568,189.85031,367.66248,209.98024,1.95,44.63,clone,208,366,6.913987,6.0358953,6.5865283,8.743047,6.73662,43.686800000000005,20.12993
003422.png,car,464.19217,179.67564,488.72256,196.56349,1.74,74.57,clone,191,483,7.2236075,6.2974453,6.8400836,9.364349,7.0165935,24.53039000000001,16.887850000000014
003423.png,car,264.09006,204.6423,458.3942,322.16803,1.9,10.67,clone,321,264,1.3686882,0.94670314,1.2951157,3.2944334,1.31528,194.30414000000002,117.52572999999998
003423.png,car,480.21756,182.1674,543.72894,228.1761,1.72,26.7,clone,218,524,3.5492258,3.1969538,3.4222007,7.245608,3.4431276,63.511379999999974,46.008700000000005
003423.png,car,537.7446,181.73355,569.3218,209.82327,1.64,37.39,clone,208,537,5.0712194,3.8642244,4.8815384,7.6195064,4.8966055,31.57720000000006,28.08972
003423.png,car,568.54346,180.51068,594.06,200.80954,1.89,52.15,clone,195,568,6.603426,5.61045,6.4902916,8.541043,6.551589,25.516539999999964,20.29885999999999
003424.png,car,342.77603,181.80473,465.27087,217.98586,-2.91,28.91,clone,181,388,4.114219,2.4194336,3.815422,8.229217,3.8898842,122.49484000000001,36.181129999999996
003426.png,car,1.052884,225.46866,286.087,367.15714,-0.86,3.35,clone,366,29,0.8525095,0.3674003,0.5573657,3.5964186,0.61462235,285.034116,141.68848000000003
003426.png,person,962.9885,158.52415,998.2834,254.59708,-0.52,11.84,clone,160,997,1.798409,1.4187845,1.5730599,5.2661014,1.5796019,35.294899999999984,96.07293000000001
003426.png,car,444.26346,172.20825,497.22534,204.04051,1.39,32.38,clone,196,459,4.5138264,3.9592946,4.2009525,8.71751,4.2168612,52.96188000000001,31.83226000000002
003427.png,car,512.775,182.989,555.04614,215.36526,1.7,34.57,clone,205,515,5.014983,4.190506,4.4436088,9.486247,4.4749312,42.27114000000006,32.37626
003427.png,car,566.17725,179.84338,581.9757,190.67444,1.64,71.08,clone,188,566,8.839195,8.009673,8.861098,9.49222,8.861133,15.798450000000003,10.831060000000008
003428.png,car,0.17767878,188.55138,107.97066,262.73618,2.26,16.23,clone,211,1,2.185837,1.8810047,2.0957093,4.923864,2.0912576,107.79298122,74.1848
003428.png,car,383.92566,183.40938,417.8744,201.60402,1.86,56.71,clone,200,416,7.972397,7.250081,7.688594,9.469209,7.8210974,33.94873999999999,18.194639999999993
