filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_x,depth_y,depth_mean,depth_min,depth_median,depth_max,depth_mean_trim
003494.png,car,593.5337,177.36105,616.60736,198.48634,-1.57,49.35,clone,601,183,6.286766,6.0537486,6.2388654,7.7829437,6.2372694
003494.png,car,148.61069,196.10323,445.53528,371.7693,1.93,7.45,clone,195,361,1.3207185,0.6794534,0.88353604,6.429182,0.8982278
003494.png,car,902.4522,205.20834,1242.1483,371.52972,-2.31,2.74,clone,1241,370,0.5769495,0.3242566,0.5050676,1.3637838,0.5342302
003494.png,car,676.5874,183.5643,781.884,251.79568,-1.76,16.44,clone,776,205,2.156188,1.8570935,2.0303426,3.8002129,2.0513222
003494.png,car,645.1953,178.46158,681.15326,210.97934,-1.64,31.74,clone,680,209,4.520371,3.4852588,4.0888414,8.501557,4.027416
003494.png,car,314.67923,191.60686,390.35867,207.17696,0.3,36.37,clone,368,206,3.5715785,1.6892141,2.019651,5.4940233,2.0843894
003494.png,car,638.1327,176.71664,661.71533,202.44815,-1.65,50.2,clone,660,201,7.2110567,5.534167,5.0579033,9.036047,5.392007
003494.png,person,917.8871,151.44954,944.6955,172.20616,-1.98,9.01,clone,933,171,1.5132263,1.3744907,1.4948416,1.7577738,1.5017514
003495.png,car,584.3227,171.16554,626.3164,206.73276,-1.57,37.03,clone,599,205,5.4024363,4.664542,5.0932503,9.394219,5.138618
003495.png,train,523.56665,152.05144,560.73267,186.93694,-1.51,68.01,clone,531,158,7.661007,6.9639497,7.532202,9.239775,7.549661
003496.png,car,327.61884,185.33215,371.8369,209.33917,1.91,46.15,clone,331,204,6.150004,5.4762506,5.941757,8.703756,5.961513
003497.png,car,136.18384,193.80334,449.04736,350.55463,-1.23,7.57,clone,147,269,0.9375202,0.67919457,0.8215923,3.1652257,0.85952085
003497.png,car,651.90533,163.31664,725.33734,220.04083,-1.73,21.6,clone,724,209,3.0001857,2.4834807,2.6578088,7.3647885,2.668236
003497.png,car,413.47052,173.1645,509.66287,241.28224,-1.4,16.44,clone,413,233,2.2593286,1.8673257,1.9527675,4.842116,1.971831
003497.png,car,718.76135,169.9932,826.30634,304.02847,-1.85,9.15,clone,825,198,1.2787749,0.78645426,1.1127992,4.7665443,1.1328666
003497.png,car,625.7615,160.5274,662.0296,194.3304,-1.54,38.34,clone,661,193,5.11666,4.409189,4.780163,9.018312,4.8029966
003498.png,car,582.576,171.86105,617.6427,202.73878,-1.56,37.83,clone,592,175,5.1519704,4.6087513,4.8863792,9.242394,4.9004297
003498.png,person,909.59045,165.68887,957.9172,282.70093,1.18,9.25,clone,950,219,1.5042801,1.3085151,1.4117457,2.2294328,1.4312006
003498.png,car,709.91296,177.1234,862.697,276.8407,-1.81,12.04,clone,793,220,1.6720971,1.3629351,1.5112591,4.8597755,1.5292712
003498.png,car,675.005,180.67921,735.5126,241.81422,-1.69,17.34,clone,734,222,2.5322497,2.0675848,2.1929278,6.727258,2.1983
003498.png,car,644.5582,172.22147,682.8031,204.86664,-1.64,35.66,clone,681,202,5.3140793,4.368158,4.915772,8.46665,4.975177
003498.png,car,104.91944,200.15009,292.6834,282.37714,2.02,13.72,clone,109,251,1.8862967,1.4647403,1.8016251,4.31849,1.8175963
003498.png,car,262.66782,185.91656,368.24335,249.60593,1.94,19.33,clone,262,237,2.8719227,2.2288687,2.5184886,5.32238,2.5404902
003498.png,car,363.35312,181.03418,432.6381,222.55853,1.86,26.98,clone,363,219,3.939339,3.2951589,3.5768433,6.87358,3.5736232
003498.png,car,628.41595,172.1505,650.956,195.99498,-1.62,60.4,clone,648,194,7.7183313,5.7952824,7.5006456,9.249905,7.31156
003499.png,car,0.4873975,200.60162,218.91962,371.20886,2.26,3.91,clone,0,333,0.9353918,0.42065606,0.5857092,5.7415133,0.58924866
003499.png,car,499.65805,184.82056,551.35425,219.95866,1.69,29.43,clone,510,200,4.765455,3.8488126,4.0959487,9.5014715,4.165435
003499.png,car,558.68414,182.31639,579.6196,198.74939,1.64,61.41,clone,558,190,8.259749,7.3498774,8.328489,8.724888,8.314673
003499.png,car,348.71185,176.37447,384.20935,201.35307,1.9,60.74,clone,355,191,8.062353,7.4366956,7.9938827,9.001235,8.020515
003499.png,car,586.3071,179.75995,631.80444,217.31204,-1.58,30.79,clone,601,207,4.582881,4.0129375,4.203661,8.889068,4.223303
003500.png,car,572.6164,174.71147,725.1403,312.8242,-1.6,9.73,clone,584,223,1.4998516,0.9732376,1.0994805,9.67333,1.1049117
003500.png,car,945.9983,169.81017,1241.5343,370.05173,-1.39,5.94,clone,1128,295,0.86472917,0.6482843,0.7002414,3.3142548,0.7108452
003500.png,car,701.98676,170.77225,820.5126,219.83289,-0.94,23.62,clone,701,192,4.026481,3.182687,3.453404,8.881202,3.4812872
003500.png,car,0.06991805,187.68427,70.274796,283.451,2.32,11.14,clone,0,193,1.5475042,1.3932366,1.5143318,2.4086957,1.5154021
003500.png,car,113.18025,188.7225,266.2224,254.67462,2.1,18.07,clone,139,242,2.3994472,1.9442315,2.2528114,5.7151484,2.234142
003500.png,car,364.71564,176.90596,440.297,212.61722,1.9,34.48,clone,364,211,4.9001627,1.7375305,4.79597,8.262864,4.844376
003500.png,car,407.49527,174.88205,461.69366,207.12796,1.83,40.71,clone,301,194,6.044216,5.070009,5.2446527,8.608483,5.24978
003500.png,car,455.02646,176.40967,493.23813,199.48892,1.89,51.23,clone,492,198,6.7296805,2.7196662,6.878125,8.591304,6.926662
003500.png,car,509.92145,177.60191,546.1437,192.5232,1.98,63.76,clone,545,191,8.536961,7.578678,8.615224,9.182439,8.570089
003500.png,car,250.51668,176.93523,325.2279,209.1453,2.17,32.91,clone,256,203,4.7114162,4.090007,4.473384,6.6654286,4.496174
003501.png,car,568.7581,179.3151,618.2485,223.57793,-1.56,25.7,clone,608,211,3.3925538,3.0579834,3.226628,9.5622225,3.240069
003501.png,car,0.2431574,217.37177,144.38411,346.0181,2.25,8.1,clone,0,289,1.1766785,0.9128129,1.057162,2.9114819,1.0600072
003501.png,car,362.04153,186.61172,479.9248,262.68552,1.81,15.78,clone,444,188,2.2651975,1.7221962,1.8919688,8.733759,1.9046607
003501.png,car,804.91,169.93434,826.214,186.32767,-1.82,64.33,clone,825,185,5.247601,1.998882,6.9684925,7.684011,5.526636
003501.png,truck,833.05585,157.82599,871.71497,182.80414,-1.9,53.72,clone,866,181,5.7313757,5.0494056,5.689201,6.638401,5.7123766
003502.png,person,637.8183,147.56459,658.0026,179.76195,-2.65,22.32,clone,637,173,1.7881403,0.8705996,2.0190237,2.9007404,1.7994792
003502.png,person,250.55574,136.61565,293.9076,283.94763,0.93,11.72,clone,250,242,1.6041616,0.6458462,1.2654518,3.4118178,1.3187976
003502.png,person,994.007,154.90933,1110.83,368.7015,0.66,4.71,clone,1072,156,0.9289066,0.4704779,0.6959065,1.8412988,0.7937267
003502.png,person,878.6082,154.24187,982.43396,367.87622,1.03,4.82,clone,953,169,0.8728903,0.59325147,0.70621526,2.306333,0.7155541
003502.png,person,726.78064,141.7477,762.5885,194.9072,-3.12,18.36,clone,759,193,1.7988423,1.198187,1.5779392,3.8847826,1.5765706
003502.png,person,578.49554,146.73576,651.96497,368.10248,1.16,5.23,clone,600,186,1.0301104,0.6744524,0.73869616,4.465501,0.7466266
003502.png,person,674.76465,150.44893,731.7576,343.77924,1.09,6.45,clone,711,342,1.0140228,0.7866376,0.8963937,3.7520878,0.91285765
003502.png,person,716.0696,173.87257,775.34235,338.83405,1.0,6.71,clone,716,337,0.9340481,0.8311641,0.88714063,2.1945732,0.8898738
003502.png,person,756.579,147.51485,823.1548,330.4044,1.04,7.16,clone,765,234,1.210446,0.8586437,0.92478365,3.0990512,0.9421727
003502.png,person,840.3326,157.16316,899.653,331.03928,0.82,6.77,clone,888,330,0.9592535,0.76710415,0.83230054,2.4968104,0.83822703
003502.png,person,263.61847,162.48146,350.73248,339.27548,1.05,6.73,clone,310,182,1.146641,0.799697,0.95910287,3.195286,0.98430705
003502.png,person,529.92957,143.79077,572.5584,258.43253,1.1,10.94,clone,566,178,2.0621343,1.4049038,1.5704422,4.9564576,1.6395264
003502.png,person,661.23517,144.71524,687.94525,212.39726,1.24,11.06,clone,661,181,1.1265017,0.8528036,1.0627642,3.087003,1.1128868
003503.png,car,924.9157,255.8956,1241.3986,371.72702,-2.32,2.6,clone,1230,365,0.6796643,0.35632694,0.48455626,1.6122568,0.5589442
003503.png,car,466.97528,184.77858,552.2689,242.32637,1.68,19.67,clone,470,221,2.8928366,2.2656844,2.503273,8.102122,2.547964
003503.png,car,676.3793,189.86066,788.87256,264.2159,1.39,15.67,clone,715,237,2.1710708,1.8294805,1.944122,4.7905283,1.9909343
003503.png,car,539.81934,183.6469,573.6879,213.64673,1.6,35.05,clone,539,212,4.89159,4.1960073,4.426758,8.846398,4.4258714
003503.png,car,645.3405,180.98967,681.0799,210.98857,-1.64,35.45,clone,680,209,4.9894853,4.3506756,4.6803446,8.6659775,4.6817117
003504.png,car,964.9814,170.57481,1241.5266,278.26117,-0.41,11.92,clone,1240,227,1.825229,1.3447089,1.4815521,5.9007287,1.4804846
003504.png,car,55.49168,182.39503,241.29498,255.20258,0.73,15.65,clone,81,188,2.322758,1.6935807,1.8467928,7.391441,1.8626499
003505.png,car,116.756775,179.14914,194.26306,215.33092,-0.99,32.23,clone,193,214,4.3679185,3.934007,4.25075,5.845456,4.2666507
003505.png,car,194.18376,177.90306,267.13058,209.16011,2.09,37.77,clone,194,206,5.3835573,4.4928255,5.3477902,7.5799484,5.36105
003505.png,car,502.73486,177.46642,548.69135,210.11284,1.67,34.64,clone,515,183,4.820893,4.147884,4.42733,9.45946,4.4301353
003505.png,car,253.40523,169.82335,448.791,296.91617,1.87,11.5,clone,273,229,2.0185983,1.2094465,1.3815049,9.804857,1.3887333
003505.png,car,584.75525,176.22394,626.4487,210.3718,-1.56,33.28,clone,612,199,4.888847,4.3461037,4.541731,9.835242,4.565212
003506.png,car,1012.0042,199.81773,1242.049,370.38205,-1.64,6.39,clone,1169,348,0.8991133,0.6365072,0.6811414,6.1480293,0.7123942
003506.png,car,858.3419,178.8246,944.6877,231.40146,-1.36,21.77,clone,904,201,2.8199265,2.6192436,2.7159758,4.834413,2.739808
003506.png,car,1052.4873,174.13419,1152.2422,208.15105,-1.48,16.47,clone,1091,207,3.0460145,1.5477034,2.2025542,7.501874,2.212909
003506.png,car,924.1094,178.92142,984.0894,220.99147,-1.32,25.8,clone,924,217,3.661632,3.127671,3.320437,6.247484,3.3429039
003506.png,car,1023.3296,173.73203,1059.0737,198.91895,-1.59,47.47,clone,1058,197,6.106288,5.820646,6.0789404,7.02448,6.093141
003507.png,car,577.07837,171.3147,685.38586,273.63205,-1.59,13.02,clone,681,207,2.057875,1.4090483,1.5753531,9.543166,1.5737193
003507.png,car,786.55963,168.23845,1011.8138,285.84317,-1.17,10.72,clone,892,171,1.5202795,1.1642407,1.3226088,7.4690804,1.3273863
003507.png,car,672.339,174.66602,696.91425,193.89398,-0.9,39.18,clone,676,192,5.7915044,4.9028955,5.915863,7.3525586,5.842666
003507.png,car,6.3019843,178.05183,206.9526,264.69424,2.17,15.7,clone,69,235,1.9201065,1.6092767,1.8056061,4.792955,1.8136011
003507.png,car,219.80832,183.47472,329.18832,235.16867,2.01,22.74,clone,233,211,2.984051,2.5256295,2.8434763,5.8097625,2.8303492
003507.png,car,382.12015,175.45084,437.95877,204.90265,1.85,39.04,clone,430,203,4.9655895,2.413966,5.2213783,8.094147,5.1655545
003507.png,car,436.3843,172.47281,468.92944,201.43822,1.81,45.33,clone,436,181,5.9625216,4.9894433,5.742367,8.480073,5.755051
003507.png,car,472.41724,173.53401,505.17914,194.45084,1.88,55.63,clone,485,181,7.6077275,7.05742,7.371617,8.932498,7.474888
003507.png,car,519.3901,174.3734,549.6999,190.01535,1.96,68.33,clone,548,189,8.874042,7.709041,8.9471035,9.294663,8.929742
003507.png,car,295.54736,175.3104,355.06677,206.27356,2.11,37.57,clone,295,204,5.2728367,4.685572,5.0501213,6.272352,4.7995496
003508.png,car,590.8294,170.60579,637.0843,214.5224,-1.59,29.03,clone,624,203,4.622546,3.6862276,3.8939414,9.473471,3.9452145
003508.png,car,875.1852,161.86807,1174.2639,369.4431,-1.34,6.87,clone,1060,290,0.97664654,0.70157427,0.7826843,5.380156,0.7852767
003508.png,car,788.56177,170.81442,935.2897,282.77023,-1.14,10.6,clone,934,264,1.411198,1.1979091,1.2703893,4.4978886,1.2312032
003508.png,car,746.34247,162.67526,880.86865,246.04922,-1.01,14.1,clone,879,244,2.4102132,1.6686865,1.7035172,8.180063,1.5902567
003508.png,car,516.45233,177.04584,545.5265,193.75192,1.68,68.03,clone,537,181,7.36638,3.8662927,8.503609,9.121574,7.8772287
003508.png,car,451.82944,177.35846,495.01852,213.38942,1.77,34.48,clone,462,183,4.7609386,4.014254,4.2420473,8.738365,4.278408
003508.png,car,705.47424,173.45024,759.5866,226.91522,-0.83,32.07,clone,758,225,3.226229,2.4328632,2.7150679,7.302428,2.6648202
003508.png,car,664.4929,173.16348,712.60284,208.59984,-0.89,38.74,clone,711,207,4.9230123,4.1245885,4.701434,7.4925847,4.711325
003508.png,car,645.0572,172.11494,677.7155,198.94168,-0.92,53.46,clone,676,197,7.2013,5.828387,6.831217,8.006985,6.701076
003508.png,car,434.99625,177.35184,457.13647,194.61919,1.78,67.28,clone,887,151,8.014992,6.35027,7.9164176,8.956667,7.9046116
003509.png,car,609.0632,172.79514,663.6803,223.73772,-1.53,23.99,clone,610,204,3.617242,3.0144022,3.1555085,9.768196,3.1862783
003509.png,car,520.2916,176.99738,570.0458,209.36633,1.75,34.75,clone,537,200,4.901403,4.1860595,4.5170155,9.638904,4.539783
003509.png,car,485.12357,178.60574,530.10913,207.372,1.85,38.39,clone,529,202,5.336835,4.6470823,4.8762026,8.377781,4.9941096
003510.png,car,159.33673,182.63301,352.5591,246.28526,-2.71,17.55,clone,301,190,2.458342,1.8481126,2.3074493,5.767796,2.3262894
003510.png,car,301.90338,183.6493,392.03616,233.36026,-2.76,20.22,clone,301,190,2.8478243,2.4195611,2.432454,5.1970677,2.4254668
003510.png,car,373.23602,174.04848,474.13336,215.07156,-2.87,31.83,clone,374,203,3.9999354,3.4336162,3.6816876,8.17567,3.6994293
003510.png,car,461.73972,175.72601,526.61676,200.18709,0.14,50.43,clone,461,199,5.7716985,4.636523,5.2946496,8.759937,5.3984246
003511.png,person,1020.83264,150.26254,1104.1056,326.15225,-2.08,6.57,clone,1078,204,1.0877345,0.86938757,0.98842347,1.6692901,1.0248991
003511.png,car,556.20557,170.49812,620.41455,219.21652,1.64,23.34,clone,575,212,3.5870697,2.8402,3.0381866,8.31839,3.1229584
003511.png,person,789.8839,161.72478,810.5657,189.35971,-1.77,14.41,clone,794,187,2.0870156,1.4556874,2.2359586,2.8270237,2.1064475
003512.png,car,119.05866,188.52832,324.83972,264.27997,0.46,15.53,clone,158,192,2.0272648,1.682671,1.8751864,6.0513363,1.882616
003512.png,car,273.2518,185.25798,393.64505,241.06873,-2.66,20.66,clone,273,230,2.8991115,2.3483686,2.4981818,6.567253,2.4852507
003512.png,car,926.4609,161.2842,975.3112,186.17844,1.34,44.18,clone,952,181,6.700429,6.0169406,6.398405,8.824554,6.4559326
003513.png,car,518.9626,177.87447,737.66345,371.55756,-1.58,7.02,clone,701,197,1.210074,0.6374174,0.7484548,9.853881,0.76094747
003513.png,car,375.70746,184.1346,413.6533,205.52393,1.84,53.03,clone,400,199,7.3554564,6.8859596,7.250407,8.598735,7.2822065
003513.png,car,332.80838,184.47061,373.51016,208.09955,1.92,52.04,clone,340,201,7.586136,6.584248,7.3967714,9.041698,7.489244
003513.png,car,418.86276,180.69649,454.42352,202.23033,1.8,53.64,clone,443,196,7.5522866,6.9265122,7.4787097,8.492406,7.5029864
003513.png,car,952.0615,174.89424,1087.8491,217.1212,2.67,27.64,clone,952,205,4.019577,1.8879637,3.598159,8.20153,3.6375742
003513.png,car,1181.4663,175.19135,1241.9436,235.11739,-0.65,17.85,clone,1237,217,2.8504064,2.2916064,2.4906638,7.1779547,2.5176008
003513.png,car,873.4571,172.89133,980.16925,209.38528,2.86,33.87,clone,952,205,4.659007,1.9004705,4.285935,8.713038,4.215772
003513.png,car,10.555994,195.37009,178.64845,254.17802,0.78,21.12,clone,177,253,3.1521356,2.3001955,2.600459,8.598771,2.6186087
003514.png,car,1126.3184,311.22223,1241.595,374.057,-2.43,2.82,clone,1239,373,0.6315008,0.52326125,0.5711675,1.1345822,0.5761476
003514.png,car,174.72081,204.85751,443.45737,344.30942,2.03,8.78,clone,264,323,1.4529163,0.8967871,1.0705483,8.829024,1.0841244
003514.png,car,780.0505,187.81598,902.71875,272.60107,-1.81,14.26,clone,897,233,1.8237437,1.5492789,1.6770422,3.7323685,1.6933088
003514.png,car,754.8143,188.06258,818.36365,244.9672,-1.72,19.86,clone,817,238,2.4408553,2.1023433,2.0760832,3.1759493,2.089494
003514.png,car,479.31274,185.26346,565.7312,243.67947,1.78,20.82,clone,531,216,3.020206,2.466266,2.6485853,8.170008,2.6757066
003514.png,car,546.21674,187.57468,580.7415,227.00226,1.76,26.23,clone,546,217,3.3720803,3.100355,3.1352735,4.285588,3.1129243
003514.png,car,731.3302,182.42355,777.33344,226.38228,-1.71,26.64,clone,776,225,3.293035,2.4606032,2.9656622,7.2621045,2.9073799
003514.png,car,568.2526,180.89949,595.99963,213.82497,1.7,33.74,clone,568,212,4.495607,3.3565595,4.1208405,7.1601954,4.0287967
003514.png,car,596.24536,180.78421,643.9636,209.94627,1.9,40.42,clone,596,205,5.677322,4.4331584,5.349729,9.315327,5.387681
003514.png,car,679.4275,179.749,722.36536,201.7125,2.04,50.52,clone,696,200,7.110495,6.2708488,6.8151054,9.621982,6.8782315
003515.png,car,728.1448,195.02606,951.3097,327.8874,1.28,9.09,clone,913,297,1.2042819,0.9287191,1.0838597,4.886252,1.1037314
003515.png,car,247.26523,195.15253,446.88458,315.0619,1.87,9.87,clone,317,289,1.3545262,1.0399926,1.1678668,6.3679085,1.1897355
003515.png,car,690.527,190.65495,775.4613,258.44482,-1.74,15.18,clone,774,257,1.9719615,1.7160152,1.7811815,3.8659267,1.698053
003515.png,car,666.7751,185.09697,722.7364,238.3942,1.44,19.99,clone,721,237,2.7468982,2.099969,2.2912533,6.64165,2.273649
003515.png,car,748.9486,174.06932,817.6083,196.89896,2.82,32.81,clone,771,195,4.5492353,2.22445,4.5008726,5.931257,4.454681
003516.png,car,0.70829993,212.4833,218.87323,333.36505,-2.57,9.22,clone,0,263,1.1652805,1.0225699,1.0994513,2.535781,1.1049196
003516.png,car,300.89053,193.70096,434.99283,245.91945,-2.86,21.13,clone,754,45,2.8934145,2.293264,2.7785301,4.4288964,2.78522
003517.png,car,403.10422,188.58012,502.0434,256.26013,1.8,16.73,clone,448,243,2.4756505,2.0290153,2.1973233,6.275858,2.2228336
003517.png,car,522.42444,181.26439,555.5384,202.8974,1.61,47.96,clone,543,198,7.0911784,6.2194576,6.6270604,9.531946,6.785036
003517.png,car,571.7062,163.20969,611.8129,188.5877,-2.04,75.51,clone,588,178,9.346137,8.802698,9.351861,9.845272,9.356809
003517.png,car,0.14257054,198.27971,125.6319,306.46432,-2.87,9.79,clone,0,262,1.3356416,1.1883826,1.2963685,1.8671186,1.2988368
003517.png,car,446.60727,180.22449,506.43887,205.3836,2.95,39.6,clone,475,200,4.949402,2.850923,2.9397616,7.466114,3.1922512
003518.png,car,0.48279843,187.28122,343.81238,333.46576,2.08,8.72,clone,82,314,1.2760704,0.85422707,1.059113,3.9906857,1.0726669
003518.png,person,340.96255,155.61148,391.23334,274.15475,-1.65,11.07,clone,379,179,1.9642448,1.2652,1.4975078,6.995678,1.5195878
003518.png,person,440.4623,162.59702,464.29837,256.04297,0.79,13.42,clone,443,214,1.8688692,1.70093,1.7771366,5.444171,1.7828904
003518.png,person,455.44952,158.64502,479.79892,253.84492,1.03,14.14,clone,471,158,1.8593837,1.5957824,1.7874651,4.5426598,1.7913877
003518.png,car,1170.5762,153.78604,1241.938,196.42563,2.17,21.72,clone,1238,195,3.3207543,2.0321264,2.9986966,5.264971,3.10014
003519.png,car,161.14302,192.29883,220.49467,215.41022,2.12,48.55,clone,205,214,5.7060847,5.0434475,5.44427,7.9086814,5.511037
003519.png,car,339.7314,184.30574,375.71246,203.03795,1.9,50.73,clone,368,202,7.1250772,6.3390517,7.0279865,8.902514,7.009366
003519.png,car,245.67491,185.0405,299.56305,208.79683,2.12,50.81,clone,251,200,6.626455,5.885222,6.368291,8.276825,6.432733
003520.png,car,660.40186,171.88367,743.77655,243.69252,-1.66,16.48,clone,734,201,2.794198,1.9695051,2.1341186,9.618429,2.1806293
003520.png,car,0.16242418,293.5457,129.05359,373.56342,2.55,2.4,clone,31,357,0.54959667,0.3948533,0.45489883,1.1473335,0.46210182
003520.png,car,414.41486,183.92526,520.84625,251.85274,1.88,17.31,clone,73,109,2.2377832,1.9484771,2.0892787,4.9975095,2.1104996
003521.png,car,390.21494,182.51219,472.266,233.00002,0.18,28.86,clone,396,230,2.653068,2.3021798,2.446704,3.422722,2.4478173
003521.png,car,647.73505,182.29858,684.4496,213.06937,-1.65,31.78,clone,677,212,4.318539,3.0346751,3.334422,7.684146,3.4049454
003521.png,car,661.35657,188.63391,720.8827,231.13208,-1.69,22.66,clone,718,201,2.9736967,2.6552804,2.9063687,5.928406,2.916006
003521.png,car,205.52252,181.84492,433.87006,252.82323,0.38,16.2,clone,205,251,2.0302079,1.178458,1.9675335,4.603881,1.9950404
003521.png,car,0.49579978,203.02583,240.37373,346.9516,-2.56,10.2,clone,0,337,0.95964634,0.6212288,0.94190085,2.3709817,0.9480188
003521.png,car,929.4109,189.16602,1241.6577,338.3359,-0.64,7.93,clone,1240,274,1.0382917,0.8950281,0.9482242,2.6707718,0.9547885
003522.png,car,368.5701,191.8433,498.59894,276.32684,1.8,14.47,clone,497,275,2.1854427,1.5682431,1.8182964,7.5933266,1.8436216
003523.png,car,362.33716,184.91676,470.88724,218.26288,-2.93,31.09,clone,403,204,4.3215227,2.8241234,4.1004424,8.243186,4.118129
